207.46.13.57 - - [26/Apr/2020:03:30:26 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1213/HTTP_completo4.pdf HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.241 - - [26/Apr/2020:15:39:36 +0200] "GET /courses/sdcc1617/lucidi/AWS.pdf HTTP/1.1" 200 3167653 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
89.64.44.22 - - [26/Apr/2020:15:41:35 +0200] "GET /favicon.ico HTTP/1.1" 200 318 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:75.0) Gecko/20100101 Firefox/75.0"
40.77.167.124 - - [26/Apr/2020:15:42:38 +0200] "GET /courses/PSW/index.html HTTP/1.1" 404 250 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
95.233.187.210 - - [26/Apr/2020:15:43:09 +0200] "GET /courses/ac05/lucidi/FloatingMIPS_2pp.pdf HTTP/1.1" 200 63755 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
95.233.187.210 - - [26/Apr/2020:15:43:10 +0200] "GET /favicon.ico HTTP/1.1" 200 318 "http://www.ce.uniroma2.it/courses/ac05/lucidi/FloatingMIPS_2pp.pdf" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
62.211.108.195 - - [26/Apr/2020:15:43:16 +0200] "GET /~lopresti/Didattica/Fondamenti/Fond0607/Array.pdf HTTP/1.1" 200 2053939 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 9; C15 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.117 Mobile Safari/537.36"
52.5.70.31 - - [26/Apr/2020:15:43:49 +0200] "GET /courses/sdcc1617/articoli/bernstein_cc2014.pdf HTTP/1.1" 200 257212 "-" "Grammarly/1.0 (http://www.grammarly.com)"
157.55.39.28 - - [26/Apr/2020:15:46:25 +0200] "GET /robots.txt HTTP/1.1" 404 246 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
95.239.221.80 - - [26/Apr/2020:15:46:54 +0200] "GET / HTTP/1.1" 200 3556 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko)"
95.239.221.80 - - [26/Apr/2020:15:46:54 +0200] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 264 "-" "Safari/14607.3.9 CFNetwork/978.0.7 Darwin/18.7.0 (x86_64)"
95.239.221.80 - - [26/Apr/2020:15:46:55 +0200] "GET /apple-touch-icon.png HTTP/1.1" 404 256 "-" "Safari/14607.3.9 CFNetwork/978.0.7 Darwin/18.7.0 (x86_64)"
95.239.221.80 - - [26/Apr/2020:15:46:55 +0200] "GET /favicon.ico HTTP/1.1" 404 248 "-" "Safari/14607.3.9 CFNetwork/978.0.7 Darwin/18.7.0 (x86_64)"
95.239.221.80 - - [26/Apr/2020:15:46:56 +0200] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 264 "-" "Safari/14607.3.9 CFNetwork/978.0.7 Darwin/18.7.0 (x86_64)"
95.239.221.80 - - [26/Apr/2020:15:46:57 +0200] "GET /apple-touch-icon.png HTTP/1.1" 404 256 "-" "Safari/14607.3.9 CFNetwork/978.0.7 Darwin/18.7.0 (x86_64)"
95.239.221.80 - - [26/Apr/2020:15:46:57 +0200] "GET /favicon.ico HTTP/1.1" 404 248 "-" "Safari/14607.3.9 CFNetwork/978.0.7 Darwin/18.7.0 (x86_64)"
95.239.221.80 - - [26/Apr/2020:15:46:57 +0200] "GET / HTTP/1.1" 200 3553 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 12_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
95.239.221.80 - - [26/Apr/2020:15:46:58 +0200] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 264 "-" "Safari/14607.3.9 CFNetwork/978.0.7 Darwin/18.7.0 (x86_64)"
95.239.221.80 - - [26/Apr/2020:15:46:58 +0200] "GET /apple-touch-icon.png HTTP/1.1" 404 256 "-" "Safari/14607.3.9 CFNetwork/978.0.7 Darwin/18.7.0 (x86_64)"
95.239.221.80 - - [26/Apr/2020:15:46:58 +0200] "GET /favicon.ico HTTP/1.1" 404 248 "-" "Safari/14607.3.9 CFNetwork/978.0.7 Darwin/18.7.0 (x86_64)"
95.239.221.80 - - [26/Apr/2020:15:46:58 +0200] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 264 "-" "Safari/14607.3.9 CFNetwork/978.0.7 Darwin/18.7.0 (x86_64)"
95.239.221.80 - - [26/Apr/2020:15:46:58 +0200] "GET /apple-touch-icon.png HTTP/1.1" 404 256 "-" "Safari/14607.3.9 CFNetwork/978.0.7 Darwin/18.7.0 (x86_64)"
95.239.221.80 - - [26/Apr/2020:15:46:59 +0200] "GET /favicon.ico HTTP/1.1" 404 248 "-" "Safari/14607.3.9 CFNetwork/978.0.7 Darwin/18.7.0 (x86_64)"
79.47.209.109 - - [26/Apr/2020:15:47:11 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_frame.htm HTTP/1.1" 304 - "-" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:15:47:11 +0200] "GET /~lopresti/stile.css HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_frame.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:15:47:11 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_head.htm HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_frame.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:15:47:11 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_book.htm HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_frame.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:15:47:11 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_body.htm HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_frame.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:15:47:11 +0200] "GET /~lopresti/stile.css HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_book.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:15:47:11 +0200] "GET /~lopresti/stile.css HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_body.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:15:47:11 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1920/img/new.gif HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_body.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
93.50.149.75 - - [26/Apr/2020:15:47:40 +0200] "GET /courses/aac07/lucidi/ILP_1_4pp.pdf HTTP/1.1" 200 206484 "https://www.google.it/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763"
93.50.149.75 - - [26/Apr/2020:15:47:42 +0200] "GET /courses/aac07/lucidi/ILP_1_4pp.pdf HTTP/1.1" 206 206484 "http://www.ce.uniroma2.it/courses/aac07/lucidi/ILP_1_4pp.pdf" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763"
93.50.149.75 - - [26/Apr/2020:15:47:42 +0200] "GET /courses/aac07/lucidi/ILP_1_4pp.pdf HTTP/1.1" 206 1684 "http://www.ce.uniroma2.it/courses/aac07/lucidi/ILP_1_4pp.pdf" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763"
93.50.149.75 - - [26/Apr/2020:15:47:41 +0200] "GET /courses/aac07/lucidi/ILP_1_4pp.pdf HTTP/1.1" 206 206484 "http://www.ce.uniroma2.it/courses/aac07/lucidi/ILP_1_4pp.pdf" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763"
93.50.149.75 - - [26/Apr/2020:15:47:42 +0200] "GET /courses/aac07/lucidi/ILP_1_4pp.pdf HTTP/1.1" 206 9876 "http://www.ce.uniroma2.it/courses/aac07/lucidi/ILP_1_4pp.pdf" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763"
93.50.149.75 - - [26/Apr/2020:15:47:42 +0200] "GET /courses/aac07/lucidi/ILP_1_4pp.pdf HTTP/1.1" 206 16384 "http://www.ce.uniroma2.it/courses/aac07/lucidi/ILP_1_4pp.pdf" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763"
93.50.149.75 - - [26/Apr/2020:15:47:43 +0200] "GET /courses/aac07/lucidi/ILP_1_4pp.pdf HTTP/1.1" 206 8192 "http://www.ce.uniroma2.it/courses/aac07/lucidi/ILP_1_4pp.pdf" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763"
66.249.64.156 - - [26/Apr/2020:15:49:30 +0200] "GET /index.php/comunicazioni/visualizza/cisco_student_day_a_tor_vergata HTTP/1.1" 200 2675 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
207.46.13.241 - - [26/Apr/2020:15:49:31 +0200] "GET / HTTP/1.1" 200 3554 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
151.31.219.159 - - [26/Apr/2020:15:51:04 +0200] "GET /courses/sdcc1920/ HTTP/1.1" 200 17829 "-" "Mozilla/5.0 (iPad; CPU OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1"
151.31.219.159 - - [26/Apr/2020:15:51:04 +0200] "GET /courses/sdcc1920/template/css/style.css HTTP/1.1" 200 737 "http://www.ce.uniroma2.it/courses/sdcc1920/" "Mozilla/5.0 (iPad; CPU OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1"
151.31.219.159 - - [26/Apr/2020:15:51:04 +0200] "GET /courses/sdcc1920/img/valeria_t.gif HTTP/1.1" 200 1044 "http://www.ce.uniroma2.it/courses/sdcc1920/" "Mozilla/5.0 (iPad; CPU OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1"
151.31.219.159 - - [26/Apr/2020:15:51:04 +0200] "GET /courses/sdcc1920/img/gabriele.png HTTP/1.1" 200 9688 "http://www.ce.uniroma2.it/courses/sdcc1920/" "Mozilla/5.0 (iPad; CPU OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1"
151.31.219.159 - - [26/Apr/2020:15:51:04 +0200] "GET /courses/sdcc1920/template/js/script.js HTTP/1.1" 200 20 "http://www.ce.uniroma2.it/courses/sdcc1920/" "Mozilla/5.0 (iPad; CPU OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1"
151.31.219.159 - - [26/Apr/2020:15:51:04 +0200] "GET /courses/sdcc1920/img/new.gif HTTP/1.1" 200 111 "http://www.ce.uniroma2.it/courses/sdcc1920/" "Mozilla/5.0 (iPad; CPU OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1"
151.31.219.159 - - [26/Apr/2020:15:51:04 +0200] "GET /courses/sdcc1920/template/css/bootstrap.css HTTP/1.1" 200 21157 "http://www.ce.uniroma2.it/courses/sdcc1920/" "Mozilla/5.0 (iPad; CPU OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1"
151.31.219.159 - - [26/Apr/2020:15:51:04 +0200] "GET /courses/sdcc1920/template/js/bootstrap.js HTTP/1.1" 200 13697 "http://www.ce.uniroma2.it/courses/sdcc1920/" "Mozilla/5.0 (iPad; CPU OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/80.0.3987.95 Mobile/15E148 Safari/604.1"
213.180.203.53 - - [26/Apr/2020:15:54:40 +0200] "GET /robots.txt HTTP/1.1" 200 61 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
79.47.209.109 - - [26/Apr/2020:15:55:23 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_frame.htm HTTP/1.1" 304 - "-" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:15:55:23 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_head.htm HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_frame.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:15:55:23 +0200] "GET /~lopresti/stile.css HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_frame.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:15:55:23 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_book.htm HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_frame.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:15:55:23 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_body.htm HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_frame.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:15:55:23 +0200] "GET /~lopresti/stile.css HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_book.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:15:55:23 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1920/img/new.gif HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_body.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:15:55:23 +0200] "GET /~lopresti/stile.css HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_body.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
213.180.203.53 - - [26/Apr/2020:15:54:44 +0200] "GET /~lopresti/Didattica/RetiWeb/gapil.pdf HTTP/1.1" 200 8090577 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
151.81.213.100 - - [26/Apr/2020:15:56:23 +0200] "GET /courses/iw08/lucidi/P2P_4pp.pdf HTTP/1.1" 200 1179682 "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
151.81.213.100 - - [26/Apr/2020:15:56:24 +0200] "GET /favicon.ico HTTP/1.1" 200 318 "http://www.ce.uniroma2.it/courses/iw08/lucidi/P2P_4pp.pdf" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
151.81.213.100 - - [26/Apr/2020:15:56:24 +0200] "GET /courses/iw08/lucidi/P2P_4pp.pdf HTTP/1.1" 206 589858 "http://www.ce.uniroma2.it/courses/iw08/lucidi/P2P_4pp.pdf" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
151.81.213.100 - - [26/Apr/2020:15:56:25 +0200] "GET /courses/iw08/lucidi/P2P_4pp.pdf HTTP/1.1" 206 524288 "http://www.ce.uniroma2.it/courses/iw08/lucidi/P2P_4pp.pdf" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
203.170.25.8 - - [26/Apr/2020:15:56:33 +0200] "GET /favicon.ico HTTP/1.1" 200 318 "http://www.ce.uniroma2.it/courses/sabd1617/slides/SparkStreaming_HandsOn.pdf" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
203.170.25.8 - - [26/Apr/2020:15:56:30 +0200] "GET /courses/sabd1617/slides/SparkStreaming_HandsOn.pdf HTTP/1.1" 200 620525 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
13.66.139.1 - - [26/Apr/2020:15:57:10 +0200] "GET /robots.txt HTTP/1.1" 404 249 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
13.66.139.0 - - [26/Apr/2020:15:57:13 +0200] "GET /media/Placement-Alitur-HCL.pdf HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
93.45.95.195 - - [26/Apr/2020:15:57:20 +0200] "GET /favicon.ico HTTP/1.1" 200 318 "http://www.ce.uniroma2.it/courses/ac05/lucidi/Floating_2pp.pdf" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
148.72.153.211 - - [26/Apr/2020:15:57:55 +0200] "GET /.env HTTP/1.1" 404 298 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0"
220.181.108.89 - - [26/Apr/2020:15:57:57 +0200] "GET /courses/sdcc1415/seminari/BlueMix2014_prenotazione.txt HTTP/1.1" 404 275 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
93.51.10.162 - - [26/Apr/2020:15:58:42 +0200] "GET /courses/sdcc1920/slides/Microservice+serverless.pdf HTTP/1.1" 200 6476942 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1 Safari/605.1.15"
114.119.163.93 - - [26/Apr/2020:15:59:14 +0200] "GET /teaching.html HTTP/1.1" 200 1800 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; AspiegelBot)"
2.39.187.247 - - [26/Apr/2020:15:59:24 +0200] "GET /index.php/laurea_triennale HTTP/1.1" 200 2749 "http://dicii.uniroma2.it/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
2.39.187.247 - - [26/Apr/2020:15:59:24 +0200] "GET /media/css/style.css HTTP/1.1" 200 2311 "http://inginformatica.uniroma2.it/index.php/laurea_triennale" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
2.39.187.247 - - [26/Apr/2020:15:59:24 +0200] "GET /media/css/binary7.gif HTTP/1.1" 200 7470 "http://inginformatica.uniroma2.it/media/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
2.39.187.247 - - [26/Apr/2020:15:59:24 +0200] "GET /media/css/logo5.gif HTTP/1.1" 200 5129 "http://inginformatica.uniroma2.it/media/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
2.39.187.247 - - [26/Apr/2020:15:59:24 +0200] "GET /media/css/binary4.jpg HTTP/1.1" 200 35918 "http://inginformatica.uniroma2.it/media/css/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
2.39.187.247 - - [26/Apr/2020:15:59:24 +0200] "GET /favicon.ico HTTP/1.1" 404 248 "http://inginformatica.uniroma2.it/index.php/laurea_triennale" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.122 Safari/537.36"
66.249.64.158 - - [26/Apr/2020:15:59:31 +0200] "GET / HTTP/1.1" 200 3555 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
62.210.215.113 - - [26/Apr/2020:16:02:07 +0200] "GET /~nardelli/ HTTP/1.1" 200 6901 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36"
186.139.221.112 - - [26/Apr/2020:16:02:39 +0200] "GET /~lopresti/Didattica/Biss2010/BGP/BGP_Design_and_Implementation.pdf HTTP/1.1" 200 13794196 "-" "Mozilla/5.0 (Android 7.0; Tablet; rv:68.0) Gecko/68.0 Firefox/68.0"
40.77.167.31 - - [26/Apr/2020:16:04:58 +0200] "GET /courses/ce1920/esercizi/A3.pdf HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.64.139 - - [26/Apr/2020:16:05:21 +0200] "GET /people.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.141 - - [26/Apr/2020:16:05:24 +0200] "GET /courses/ce1920 HTTP/1.1" 301 257 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.141 - - [26/Apr/2020:16:05:25 +0200] "GET /courses/ce1920/ HTTP/1.1" 200 9714 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
47.111.229.152 - - [26/Apr/2020:16:06:41 +0200] "GET /data/admin/allowurl.txt HTTP/1.1" 404 251 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0"
40.77.167.31 - - [26/Apr/2020:16:07:41 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1516/SistemiWeb4.pdf HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
213.180.203.53 - - [26/Apr/2020:16:07:42 +0200] "GET /courses/ac05/esempi/sum_double.s HTTP/1.1" 200 1204 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
37.162.119.204 - - [26/Apr/2020:16:08:02 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1011/Microsoft%20PowerPoint%20-%20IntroJSP.pdf HTTP/1.1" 200 122652 "https://www.google.it/" "Mozilla/5.0 (Linux; Android 8.0.0; WAS-LX1A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.119 Mobile Safari/537.36"
79.47.209.109 - - [26/Apr/2020:16:08:19 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_frame.htm HTTP/1.1" 304 - "-" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:16:08:19 +0200] "GET /~lopresti/stile.css HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_frame.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
79.47.209.109 - - [26/Apr/2020:16:08:19 +0200] "GET /~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_head.htm HTTP/1.1" 304 - "http://www.ce.uniroma2.it/~lopresti/Didattica/RetiWeb/RetiWeb1920/RetiWeb_frame.htm" "Mozilla/5.0 (Android 10; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0"
